ID,SalePrice
1846,151460.0978522112
1847,159412.83378308808
1848,52962.28873020025
1849,106781.12090619227
1850,118231.7381110215
1851,153358.47523570413
1852,124532.37398322372
1853,133337.0476962625
1854,168385.3803767505
1855,141159.48490781922
1856,224979.65346890455
1857,145332.38118082372
1858,137700.25887096685
1859,117390.84752284952
1860,146495.79925674392
1861,116395.59760645364
1862,296698.8812919628
1863,283319.2537522666
1864,283479.8049960644
1865,348168.14070269547
1866,331270.31481816334
1867,226389.23666181555
1868,288228.3389326272
1869,201900.13371076254
1870,227020.26617273656
1871,252438.57044268792
1872,168551.12498985569
1873,235751.52035599228
1874,146014.15696739216
1875,195203.80821966112
1876,197905.50036129382
1877,211304.7821210572
1878,205888.38280459572
1879,127611.36420968562
1880,133125.05737367057
1881,245189.96069461518
1882,243026.48321952138
1883,188112.1536708698
1884,206173.86975144135
1885,243296.6048270435
1886,291880.03296749806
1887,205183.24460731228
1888,271226.47568225395
1889,164011.59355349516
1890,120465.64572362443
1891,133452.65548170707
1892,100503.0040378706
1893,127662.04216677666
1894,123716.61014702373
1895,135860.25083124064
1896,125875.20191394612
1897,114895.64272200786
1898,114746.07304614282
1899,158520.16783193304
1900,149744.45644242788
1901,168865.41397486543
1902,154867.83515240028
1903,204475.72774515822
1904,143694.18923141828
1905,198523.5391800208
1906,134413.3761382223
1907,208233.41098629887
1908,108614.22859025438
1909,128600.06673221252
1910,117668.11718179173
1911,225706.93988832066
1912,320821.9176851223
1913,144259.76198198932
1914,55335.63560340046
1915,313093.5309748021
1916,62063.15221615793
1917,248512.00346977776
1918,138540.50027224797
1919,173845.449402964
1920,154281.41223971295
1921,400294.9170437698
1922,314552.9688006781
1923,233238.85396500284
1924,231950.60184769216
1925,198692.0280270434
1926,393406.45012671157
1927,134588.32279369244
1928,155096.6172865321
1929,124704.87430389864
1930,126213.43653527189
1931,143211.4126762665
1932,136529.50192668292
1933,196359.71755817012
1934,185276.0575618322
1935,169356.4579163216
1936,193937.99432849252
1937,181940.8193693812
1938,169627.0409155226
1939,234228.28453636708
1940,186846.52050766774
1941,172333.3356100497
1942,182518.3129334749
1943,210939.79361990164
1944,365938.28000638785
1945,385035.95240828156
1946,136715.14140564422
1947,310763.4425136023
1948,172325.14127722118
1949,244523.7257402738
1950,181680.35671878187
1951,248629.77890000353
1952,215790.01354239532
1953,167463.32666677283
1954,177785.07679966115
1955,133703.71760026162
1956,310116.8879893351
1957,155249.69663201668
1958,305833.03690547234
1959,142277.0865894597
1960,114229.71016843959
1961,120689.05272125162
1962,95903.58742827365
1963,103676.24947129065
1964,107813.16683577295
1965,144582.58476796575
1966,136551.77451290732
1967,299458.6590796913
1968,437923.4722627798
1969,389213.5282356118
1970,435492.49710101524
1971,473845.0932276165
1972,380722.86228031456
1973,261674.50302630852
1974,335407.9311626831
1975,530749.6674214923
1976,270147.1197070378
1977,359962.1048817933
1978,358609.6028809684
1979,326715.3379942844
1980,205651.86511769402
1981,342231.33754471026
1982,218149.65252395615
1983,203302.82223363227
1984,175155.61022924888
1985,228461.9678772905
1986,211354.65445387372
1987,188104.83869714182
1988,176688.47194954017
1989,194863.8511716397
1990,213411.88602306493
1991,232318.94071920632
1992,211758.7748247182
1993,167621.3154133335
1994,236038.0782621487
1995,185205.89279880145
1996,255078.3728846118
1997,296040.80318089784
1998,325319.282383566
1999,262733.33811382914
2000,316156.4709888703
2001,271750.0799133924
2002,236684.57347953206
2003,260138.33184095097
2004,286352.1824252925
2005,216260.93643367378
2006,221469.47227936017
2007,245707.83610140492
2008,223229.84994857362
2009,193550.50682811992
2010,193005.84607498892
2011,136932.32648128743
2012,175141.16989777575
2013,179493.12845088085
2014,184197.7587503284
2015,202973.46634008395
2016,192182.5871673344
2017,197216.3957373814
2018,120639.90944076542
2019,134770.14496653562
2020,103971.51977352935
2021,105348.35439956663
2022,174829.91014792523
2023,140013.5267590066
2024,274480.58504528867
2025,351415.67410611094
2026,177051.34778805784
2027,155783.02301724802
2028,150728.0187699053
2029,169704.63096464894
2030,262314.87089965364
2031,223674.11863744064
2032,237865.3395763528
2033,248773.06010051767
2034,168416.31935789814
2035,215372.34374020624
2036,199838.87927749602
2037,208548.95254528784
2038,302695.45320442715
2039,221186.1790303478
2040,279357.28402914474
2041,283549.5747766904
2042,206883.58467759597
2043,174303.83866108328
2044,171475.2869067982
2045,208003.29537718563
2046,145791.66638510028
2047,143987.70469747682
2048,138088.5513981597
2049,139496.07787312675
2050,172352.1116551958
2051,102781.82938018323
2052,125016.89212892171
2053,145836.77430808323
2054,85283.70107801346
2055,157709.42622741006
2056,143692.0516691056
2057,111181.5854975652
2058,218358.2434696009
2059,132959.4507858505
2060,178264.73379587953
2061,172433.17651674515
2062,129733.71189023682
2063,115610.77785469187
2064,143059.6017258044
2065,120319.76276323127
2066,160410.36177651197
2067,110635.6490369196
2068,141479.40916021942
2069,85690.52088227562
2070,114338.47263306273
2071,97036.16700860969
2072,124300.97398431225
2073,135593.36283628843
2074,178971.73857459452
2075,145174.82612907077
2076,117605.46684725255
2077,160121.2953709382
2078,126832.48156511658
2079,128112.05818032102
2080,117265.34095153694
2081,122765.13644648531
2082,113952.42797156844
2083,143729.60898651963
2084,109792.4532048212
2085,120662.21334622112
2086,112651.66607566694
2087,121320.94495703743
2088,98464.04369892135
2089,77239.93389424834
2090,127152.71916246289
2091,111626.4771945797
2092,125634.73348720084
2093,117380.89269820249
2094,107478.10106810278
2095,145843.58922849916
2096,79932.0807467441
2097,98762.16551402633
2098,146616.5314437664
2099,54043.77056622947
2100,72119.10577294572
2101,113154.32557738299
2102,125607.51710003952
2103,102608.01917960084
2104,137284.75562270582
2105,129814.12578156873
2106,67273.58804747189
2107,193677.69279708955
2108,114146.78399180683
2109,110583.84088965121
2110,128382.60893413611
2111,140388.59035872197
2112,142864.738813447
2113,122425.44822044596
2114,116731.94186619032
2115,163520.9257197615
2116,117181.81001051595
2117,150688.67640135376
2118,123779.47696128931
2119,113066.99439088126
2120,110536.73166981527
2121,102668.24132203471
2122,114709.5047652035
2123,84164.14297575921
2124,155060.58868182392
2125,126331.09973743267
2126,153532.38843973394
2127,151184.74113687355
2128,128745.6784410402
2129,94064.63695768043
2130,136311.12172039575
2131,144954.55912010587
2132,118022.74150972842
2133,120424.05515716436
2134,118818.00298411482
2135,92327.84951117696
2136,78735.39409382766
2137,112058.78065464977
2138,130272.81923013108
2139,147248.72302634118
2140,141060.32815227204
2141,151520.98829905997
2142,126790.56604137516
2143,146438.189693295
2144,122040.40844279922
2145,140660.97860725102
2146,170039.43822509283
2147,142714.99277699823
2148,132753.32503549938
2149,152850.50400447435
2150,219887.68908300722
2151,111079.40445357624
2152,172665.59374944423
2153,177761.54140611712
2154,103477.94570624497
2155,136796.4524885756
2156,275015.39587803686
2157,234536.02906034645
2158,239968.147986194
2159,207516.62350848166
2160,175476.23801086444
2161,235670.75582306364
2162,377359.0827991345
2163,346371.7071361721
2164,251223.4670166569
2165,204108.47635505602
2166,154553.65079193492
2167,221870.2952091366
2168,197232.7408860178
2169,194524.3653689615
2170,215614.50446839255
2171,151317.53715464886
2172,131953.7322697063
2173,163655.84335736197
2174,229369.93076662303
2175,298097.6738335597
2176,317138.91401451273
2177,244662.24729678233
2178,207630.1003469968
2179,136122.98683155733
2180,212513.87040486524
2181,191596.20383321415
2182,225111.73606258375
2183,190276.43846150988
2184,124431.19106649117
2185,123706.57386287316
2186,145976.4020589059
2187,152386.17112366075
2188,152328.19384271966
2189,270449.8254302379
2190,81331.70553592576
2191,81530.55074097052
2192,87106.54738881094
2193,106760.54628141665
2194,100283.05483091938
2195,110802.27826806277
2196,102664.48822080268
2197,119354.10162573156
2198,156382.8481996899
2199,172974.56881561753
2200,149161.23943742586
2201,140381.56053112334
2202,207081.9295834367
2203,144080.0182108944
2204,181523.58285393176
2205,123690.35178337627
2206,147957.074373555
2207,220983.46117490894
2208,260372.6767585926
2209,248013.67207483132
2210,118406.70499759274
2211,112003.63503280228
2212,118052.90149421987
2213,103819.56471900932
2214,129121.84875379688
2215,100268.15128895351
2216,149285.7648300921
2217,62264.00200528708
2218,67858.07510239007
2219,64384.89569336594
2220,57798.62855326936
2221,313984.37870129605
2222,279621.1611183653
2223,281650.70793407457
2224,208159.6665529477
2225,118650.28762923482
2226,194331.89304505842
2227,198954.00659955508
2228,268792.8238645164
2229,253752.65971109786
2230,150106.72124454688
2231,213116.30998600193
2232,178600.9154628894
2233,177869.05812095155
2234,231173.01031653958
2235,219358.43980667938
2236,259868.65085592697
2237,328174.7382636573
2238,189453.4848374971
2239,112646.83335994364
2240,154218.34498324222
2241,160693.1959579612
2242,125329.40762275617
2243,125773.60972290624
2244,100794.24396303127
2245,100373.63547518749
2246,140779.14995026644
2247,107615.22158227318
2248,123811.92515092713
2249,121998.63167187537
2250,130066.15515200567
2251,112702.0935055372
2252,178521.92137397933
2253,150735.18068956578
2254,179397.54461477263
2255,187999.3261908337
2256,178624.34391647344
2257,207977.54425486643
2258,158832.29626591882
2259,178945.4273845763
2260,149577.02672989466
2261,185451.7924719616
2262,212345.62159086368
2263,375220.4049908631
2264,488324.8021774401
2265,180503.41060691472
2266,299955.81873859087
2267,380256.4944985456
2268,414642.14613360475
2269,147696.2877840746
2270,193481.3468081034
2271,217466.04365039227
2272,197371.4811026769
2273,166956.62639276983
2274,181261.69051977058
2275,162821.37201966246
2276,201206.30844784662
2277,184146.24312344842
2278,145020.74157560567
2279,123798.1475347148
2280,116612.31059970689
2281,165472.9784299746
2282,186589.04676927274
2283,103746.29016248639
2284,110426.0598154763
2285,141279.76362901868
2286,122996.66713659588
2287,373469.2981500751
2288,272630.59729090676
2289,393036.1707965157
2290,469727.2018912188
2291,330260.4259744073
2292,444540.11899634136
2293,480631.0071867455
2294,413013.97322080156
2295,472239.00479725876
2296,292558.49255841697
2297,341206.96955094667
2298,333052.11551923124
2299,354936.4308811622
2300,342874.95940547675
2301,296622.2893874257
2302,251394.82912065912
2303,237485.65102764688
2304,255756.43095913934
2305,201231.17355169196
2306,195433.63435021637
2307,196965.34732217804
2308,234029.71233954397
2309,269843.0960164218
2310,211464.63171527532
2311,206058.82183537722
2312,171135.2500553998
2313,173553.45638368576
2314,170293.04232678312
2315,180554.29968527734
2316,193609.8654037789
2317,185138.75043055596
2318,181173.05531921296
2319,182324.15496590192
2320,187550.25042444814
2321,243083.59028214857
2322,181301.09294626964
2323,192148.19057461046
2324,172682.44751893097
2325,211951.77787251942
2326,169563.07234327612
2327,208300.145462725
2328,227393.78375508013
2329,190083.552294414
2330,183653.16990845965
2331,342655.35651349154
2332,383680.39321124414
2333,325794.8416652391
2334,252245.3587760003
2335,268341.950121744
2336,324792.6652618696
2337,200063.5950528792
2338,268573.1417895512
2339,220107.8237983816
2340,399839.4008545096
2341,223918.84553985484
2342,227453.9586333137
2343,227483.62664505295
2344,218000.16392766673
2345,237368.19226311304
2346,211102.68116873488
2347,200324.06024037197
2348,240337.51782665827
2349,180492.8596962382
2350,302706.73976453685
2351,259098.78136524768
2352,250569.08761067386
2353,247895.93991823302
2354,139345.12059305442
2355,145429.78337925716
2356,150098.68351249897
2357,190732.85664820982
2358,195472.16075128835
2359,125349.94105988569
2360,116663.35234320555
2361,146817.47951164193
2362,279053.10849230847
2363,137475.08881405974
2364,153200.74436948498
2365,214517.36378984377
2366,197094.28807357536
2367,225445.8824061441
2368,217019.8261821028
2369,219049.4077740499
2370,170404.99157455293
2371,167669.16655949704
2372,194947.56019813273
2373,278859.588524683
2374,326091.85323543864
2375,261252.07155629632
2376,289170.56585082336
2377,346649.94841960253
2378,143638.51063912
2379,201573.5526518577
2380,146782.16819292156
2381,171903.9911501132
2382,201888.02245465943
2383,207958.8055874962
2384,249685.149514143
2385,158810.69946071153
2386,135507.8152756476
2387,135707.49784235674
2388,99074.60977259405
2389,121704.63206192065
2390,149001.54696514664
2391,145944.5756016895
2392,115766.64570164248
2393,166530.1840827138
2394,143226.945374218
2395,203132.63974585105
2396,141767.38232429084
2397,218441.34829677705
2398,133247.81555062495
2399,66398.75179294475
2400,58698.11993646271
2401,118272.70358250411
2402,137078.24982708506
2403,139627.2974898207
2404,151591.312579391
2405,158947.7307842182
2406,139797.33772106757
2407,121636.92337272652
2408,143973.328766173
2409,123531.72867158863
2410,166606.2676809007
2411,116685.15012182534
2412,155526.7237295013
2413,128698.00095972912
2414,150127.39460487055
2415,135166.00310029677
2416,124689.35530186484
2417,132768.1805339452
2418,132293.2084196298
2419,120922.10620853883
2420,121529.43000132794
2421,146873.08006100229
2422,110617.43395947787
2423,114002.25317965716
2424,155289.8357280344
2425,205276.99022273775
2426,132511.58212541047
2427,132233.87062298777
2428,174787.73908069098
2429,112879.96907296419
2430,130865.78817567967
2431,109310.49635123149
2432,144914.06061845185
2433,148722.4238437333
2434,139368.59763440795
2435,152674.95807214887
2436,103467.6693913752
2437,106986.15927597722
2438,122098.41243853942
2439,104129.57591371493
2440,123984.09516132034
2441,91382.98208744536
2442,101078.3996884523
2443,122488.2195582998
2444,128376.04917037078
2445,87707.3880878847
2446,135130.93840580957
2447,181917.02713997837
2448,133045.90875551954
2449,111440.01694288987
2450,148485.5670055489
2451,127282.76057536849
2452,189732.02644236165
2453,91298.14799729663
2454,122877.84692852198
2455,122362.7886892296
2456,133655.453943787
2457,133776.8525519919
2458,124814.31263661555
2459,110848.88092139518
2460,136608.67663170493
2461,123735.73557805642
2462,135054.64389375917
2463,125045.6544980874
2464,176012.03198887975
2465,145633.26102237287
2466,119109.79928921678
2467,132977.3062300567
2468,83186.18064848246
2469,83516.20642891758
2470,186238.3000917709
2471,214051.84458952968
2472,161551.92983733426
2473,115113.16791079841
2474,77811.05274136343
2475,218062.85312994107
2476,113856.75366115531
2477,125015.58192298863
2478,151183.45552011306
2479,105522.76086947648
2480,154434.60469335705
2481,120871.48303468786
2482,125905.6952206916
2483,111522.56315114675
2484,122704.5534716495
2485,126368.26217112411
2486,153375.56469282956
2487,162642.92849008704
2488,160233.76424337263
2489,151489.98182472258
2490,144884.25989545172
2491,90976.3362965522
2492,194331.2080302337
2493,147677.74172439615
2494,145234.1043125799
2495,90060.88875467809
2496,232816.03831993457
2497,153614.99527536207
2498,110126.68467824358
2499,84960.86209158767
2500,130080.3181134269
2501,134706.73773770142
2502,146780.9754403205
2503,95373.46483748278
2504,182027.1698193566
2505,229221.62233124036
2506,257381.57564941392
2507,287347.5328564354
2508,253826.21318643636
2509,213985.56722776912
2510,218085.8121599525
2511,178120.55957280862
2512,212505.58121060612
2513,222871.1068956516
2514,248948.36657537846
2515,149789.31719529565
2516,169859.11426050888
2517,145667.05902148708
2518,151750.55520007046
2519,237425.45172853724
2520,215878.17566796814
2521,188829.61793270183
2522,226647.97755603152
2523,120246.25557058748
2524,135911.84373412636
2525,144972.14537977602
2526,136640.09651733856
2527,112907.60875326478
2528,130940.14256481845
2529,133695.71938931194
2530,122910.88089076107
2531,262367.46808694786
2532,225133.3272097052
2533,198134.88254955877
2534,235482.47570270076
2535,301289.45732576336
2536,227128.20529792775
2537,237364.17477907872
2538,182781.87148823275
2539,187446.21813876904
2540,182135.82887849296
2541,180140.06678134974
2542,166527.8366365623
2543,128324.35028850022
2544,124919.73468932553
2545,132783.83654495745
2546,130491.92702396028
2547,140152.66712364912
2548,156353.58468339086
2549,158860.97846458748
2550,751465.9742530945
2551,143928.70293801435
2552,126018.86714563401
2553,74529.65403320562
2554,96842.92558602321
2555,118253.57449616757
2556,103256.98511124139
2557,107029.53130824889
2558,131341.36045909705
2559,138621.11459387362
2560,148135.51755240766
2561,144952.09076823143
2562,141441.23611117416
2563,151453.46649171071
2564,203310.68346389092
2565,139906.72133692674
2566,163069.88712161998
2567,139026.21982221876
2568,205145.2197957272
2569,223209.37964623666
2570,115026.89263222941
2571,196216.84651549387
2572,145863.20005350435
2573,220819.5713492886
2574,283776.5814474415
2575,131732.9639110663
2576,119267.94217007911
2577,152352.36704146586
2578,84235.9145859513
2579,61544.75381414544
2580,91037.57059284463
2581,100405.80653745482
2582,101080.89470962663
2583,283163.7653404838
2584,170745.66381189256
2585,190477.879981211
2586,222420.73964201345
2587,196370.72680591454
2588,141348.6277986938
2589,147846.02889641095
2590,205564.11826405462
2591,211942.05590312774
2592,215594.62930835682
2593,246849.31026410556
2594,176731.3068314245
2595,194652.62975079165
2596,300530.02610165643
2597,185479.93664233747
2598,290279.73407366424
2599,325430.7158488454
2600,166162.6619420892
2601,140475.03336872373
2602,81549.5756567931
2603,94869.9212544731
2604,87198.41754413454
2605,78494.61433375136
2606,152036.33217114976
2607,208769.26855707538
2608,198194.46174321434
2609,173551.4988955077
2610,108483.65879812156
2611,124747.50196100147
2612,157674.90347068213
2613,130654.80347251703
2614,124384.28263089852
2615,153507.38332937253
2616,144809.4828695557
2617,185313.55870399845
2618,203308.19930125307
2619,195196.71121769107
2620,187283.30741987025
2621,174511.3447569799
2622,181732.34122282427
2623,241458.23268752947
2624,300364.35704393324
2625,293465.38388232596
2626,173489.05579066384
2627,160569.30768508487
2628,498184.17483055353
2629,515635.3901795481
2630,372200.5771411286
2631,465598.49058206775
2632,409752.88285653625
2633,308820.13455410354
2634,410670.47213596845
2635,156544.46123484266
2636,175614.86569936018
2637,180066.09006845398
2638,267650.2534665781
2639,185455.166820117
2640,151348.44129266747
2641,104131.62969929869
2642,190172.85128247063
2643,99273.47773623955
2644,118947.82777927328
2645,105544.28664789448
2646,93997.01719660315
2647,102793.49082055004
2648,143425.59171924368
2649,149138.61248571516
2650,136560.33016439117
2651,138171.56453399165
2652,400570.1651886008
2653,252075.37281850106
2654,258078.99529578575
2655,419399.20384297904
2656,313225.1298874964
2657,338878.7214853576
2658,302598.8105419341
2659,308693.07353242225
2660,353641.4132259968
2661,362699.07526493113
2662,366505.08891766454
2663,291103.2707057457
2664,262380.52740859747
2665,325113.5170863652
2666,279778.02883461333
2667,169777.9799274389
2668,181158.57172301153
2669,183312.6518627143
2670,272663.7146967107
2671,186513.94570028406
2672,191293.8514211303
2673,206797.28525317617
2674,199782.71860059642
2675,177590.02319492435
2676,189608.62409180985
2677,198328.8927670552
2678,254140.4541826283
2679,274627.3844683561
2680,278962.570784048
2681,388508.9749110696
2682,324079.1263364565
2683,551119.2668243693
2684,318856.5508301663
2685,325646.805575419
2686,260282.09902537265
2687,319448.0820548073
2688,213765.10475992315
2689,205967.3928386018
2690,435321.84174154385
2691,191444.3151514173
2692,138861.1752361081
2693,197053.260744159
2694,137718.34204791623
2695,194134.17718275267
2696,184365.00147768905
2697,184641.79379004953
2698,194131.35521579566
2699,175198.60887743064
2700,155866.78987906285
2701,143676.0481193367
2702,108366.21568338825
2703,119398.18628328496
2704,139450.25184673799
2705,118558.17587249808
2706,111022.8682799466
2707,122888.0675257872
2708,133738.2415939197
2709,105140.83903758689
2710,124824.02415527725
2711,315685.1485941498
2712,389627.8078819385
2713,173380.84852306254
2714,149311.56486881158
2715,170455.08073139517
2716,143533.60133271193
2717,192641.5129478306
2718,223290.43959484363
2719,155655.4034009786
2720,170090.63449412474
2721,131616.91667698597
2722,158364.49308933935
2723,138128.4255659587
2724,127688.00878519921
2725,131079.34633129212
2726,150936.7622787608
2727,173876.8452990117
2728,177095.73410051665
2729,150054.06331848307
2730,145856.95465640788
2731,124469.62200538293
2732,132100.66272746763
2733,158163.42004247833
